hand_count,Position,player_nickname,player_id,Stack,Profit
244,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
244,#1,kyle,RrKc0G7X9h,820.0,70.0
244,-1,kuwupt,y91-_Z5Cgn,494.0,-6.0
245,#9,Dinofeet,WDkEzb0PKB,1006.0,-744.0
245,#7,killua,DIsyWHTS7x,1077.0,327.0
245,#5,notj,XeSXhCfPVo,639.0,-2361.0
245,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
245,#2,batman,17tIx_sCkr,958.0,158.0
245,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
245,#1,kyle,RrKc0G7X9h,820.0,70.0
246,#9,Dinofeet,WDkEzb0PKB,1006.0,-744.0
246,#7,killua,DIsyWHTS7x,1077.0,327.0
246,#5,notj,XeSXhCfPVo,639.0,-2361.0
246,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
246,#2,batman,17tIx_sCkr,958.0,158.0
246,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
246,#1,kyle,RrKc0G7X9h,820.0,70.0
247,#9,Dinofeet,WDkEzb0PKB,1001.0,-749.0
247,#7,killua,DIsyWHTS7x,1177.0,427.0
247,#5,notj,XeSXhCfPVo,559.0,-2441.0
247,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
247,#2,batman,17tIx_sCkr,958.0,158.0
247,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
247,#1,kyle,RrKc0G7X9h,805.0,55.0
248,#9,Dinofeet,WDkEzb0PKB,999.0,-751.0
248,#7,killua,DIsyWHTS7x,1142.0,392.0
248,#5,notj,XeSXhCfPVo,559.0,-2441.0
248,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
248,#2,batman,17tIx_sCkr,1000.0,200.0
248,#10,DPolkPN,IaIW3olpE5,2582.0,582.0
248,#1,kyle,RrKc0G7X9h,805.0,55.0
249,#9,Dinofeet,WDkEzb0PKB,999.0,-751.0
249,#7,killua,DIsyWHTS7x,1142.0,392.0
249,#5,notj,XeSXhCfPVo,549.0,-2451.0
249,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
249,#2,batman,17tIx_sCkr,1017.0,217.0
249,#10,DPolkPN,IaIW3olpE5,2580.0,580.0
249,#1,kyle,RrKc0G7X9h,800.0,50.0
250,#9,Dinofeet,WDkEzb0PKB,999.0,-751.0
250,#7,killua,DIsyWHTS7x,1142.0,392.0
250,#5,notj,XeSXhCfPVo,549.0,-2451.0
250,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
250,#2,batman,17tIx_sCkr,1032.0,232.0
250,#10,DPolkPN,IaIW3olpE5,2580.0,580.0
250,#1,kyle,RrKc0G7X9h,785.0,35.0
251,#9,Dinofeet,WDkEzb0PKB,999.0,-751.0
251,#7,killua,DIsyWHTS7x,1142.0,392.0
251,#5,notj,XeSXhCfPVo,549.0,-2451.0
251,#4,Solstice,VE6CjkevP7,1988.0,-1012.0
251,#2,batman,17tIx_sCkr,1037.0,237.0
251,#10,DPolkPN,IaIW3olpE5,2580.0,580.0
251,#1,kyle,RrKc0G7X9h,785.0,35.0
251,-1,killua,DIsyWHTS7x,1142.0,392.0
251,-1,Dinofeet,WDkEzb0PKB,0.0,-1750.0
251,-1,killua,DIsyWHTS7x,1142.0,392.0
252,#5,notj,XeSXhCfPVo,544.0,-2456.0
252,#4,Solstice,VE6CjkevP7,1986.0,-1014.0
252,#3,kuwupt,y91-_Z5Cgn,494.0,-6.0
252,#2,batman,17tIx_sCkr,2043.0,1243.0
252,#10,DPolkPN,IaIW3olpE5,2580.0,580.0
252,#1,kyle,RrKc0G7X9h,785.0,35.0
253,#5,notj,XeSXhCfPVo,542.0,-2458.0
253,#4,Solstice,VE6CjkevP7,1986.0,-1014.0
253,#3,kuwupt,y91-_Z5Cgn,487.0,-13.0
253,#2,batman,17tIx_sCkr,2043.0,1243.0
253,#10,DPolkPN,IaIW3olpE5,2589.0,589.0
253,#1,kyle,RrKc0G7X9h,785.0,35.0
254,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
254,#5,notj,XeSXhCfPVo,542.0,-2458.0
254,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
254,#3,kuwupt,y91-_Z5Cgn,487.0,-13.0
254,#2,batman,17tIx_sCkr,2043.0,1243.0
254,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
254,#1,kyle,RrKc0G7X9h,780.0,30.0
255,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
255,#5,notj,XeSXhCfPVo,542.0,-2458.0
255,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
255,#3,kuwupt,y91-_Z5Cgn,494.0,-6.0
255,#2,batman,17tIx_sCkr,2038.0,1238.0
255,#10,DPolkPN,IaIW3olpE5,2587.0,587.0
255,#1,kyle,RrKc0G7X9h,778.0,28.0
256,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
256,#5,notj,XeSXhCfPVo,542.0,-2458.0
256,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
256,#3,kuwupt,y91-_Z5Cgn,546.0,46.0
256,#2,batman,17tIx_sCkr,2036.0,1236.0
256,#10,DPolkPN,IaIW3olpE5,2537.0,537.0
256,#1,kyle,RrKc0G7X9h,778.0,28.0
257,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
257,#5,notj,XeSXhCfPVo,542.0,-2458.0
257,#4,Solstice,VE6CjkevP7,1995.0,-1005.0
257,#3,kuwupt,y91-_Z5Cgn,544.0,44.0
257,#2,batman,17tIx_sCkr,2036.0,1236.0
257,#10,DPolkPN,IaIW3olpE5,2537.0,537.0
257,#1,kyle,RrKc0G7X9h,778.0,28.0
258,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
258,#5,notj,XeSXhCfPVo,537.0,-2463.0
258,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
258,#3,kuwupt,y91-_Z5Cgn,529.0,29.0
258,#2,batman,17tIx_sCkr,2036.0,1236.0
258,#10,DPolkPN,IaIW3olpE5,2537.0,537.0
258,#1,kyle,RrKc0G7X9h,800.0,50.0
259,#9,Dinofeet,WDkEzb0PKB,1995.0,-1755.0
259,#5,notj,XeSXhCfPVo,535.0,-2465.0
259,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
259,#3,kuwupt,y91-_Z5Cgn,581.0,81.0
259,#2,batman,17tIx_sCkr,2036.0,1236.0
259,#10,DPolkPN,IaIW3olpE5,2492.0,492.0
259,#1,kyle,RrKc0G7X9h,800.0,50.0
260,#9,Dinofeet,WDkEzb0PKB,2000.0,-1750.0
260,#5,notj,XeSXhCfPVo,535.0,-2465.0
260,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
260,#3,kuwupt,y91-_Z5Cgn,581.0,81.0
260,#2,batman,17tIx_sCkr,2036.0,1236.0
260,#10,DPolkPN,IaIW3olpE5,2487.0,487.0
260,#1,kyle,RrKc0G7X9h,800.0,50.0
261,#9,Dinofeet,WDkEzb0PKB,2012.0,-1738.0
261,#5,notj,XeSXhCfPVo,535.0,-2465.0
261,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
261,#3,kuwupt,y91-_Z5Cgn,576.0,76.0
261,#2,batman,17tIx_sCkr,2036.0,1236.0
261,#10,DPolkPN,IaIW3olpE5,2485.0,485.0
261,#1,kyle,RrKc0G7X9h,795.0,45.0
262,#9,Dinofeet,WDkEzb0PKB,2012.0,-1738.0
262,#7,Ivey,K754ovZBPt,800.0,0.0
262,#5,notj,XeSXhCfPVo,535.0,-2465.0
262,#4,Solstice,VE6CjkevP7,1993.0,-1007.0
262,#3,kuwupt,y91-_Z5Cgn,593.0,93.0
262,#2,batman,17tIx_sCkr,2031.0,1231.0
262,#10,DPolkPN,IaIW3olpE5,2485.0,485.0
262,#1,kyle,RrKc0G7X9h,783.0,33.0
263,#9,Dinofeet,WDkEzb0PKB,2012.0,-1738.0
263,#7,Ivey,K754ovZBPt,800.0,0.0
263,#5,notj,XeSXhCfPVo,535.0,-2465.0
263,#4,Solstice,VE6CjkevP7,1958.0,-1042.0
263,#3,kuwupt,y91-_Z5Cgn,588.0,88.0
263,#2,batman,17tIx_sCkr,2029.0,1229.0
263,#10,DPolkPN,IaIW3olpE5,2485.0,485.0
263,#1,kyle,RrKc0G7X9h,825.0,75.0
264,#9,Dinofeet,WDkEzb0PKB,2012.0,-1738.0
264,#7,Ivey,K754ovZBPt,800.0,0.0
264,#5,notj,XeSXhCfPVo,535.0,-2465.0
264,#4,Solstice,VE6CjkevP7,1943.0,-1057.0
264,#3,kuwupt,y91-_Z5Cgn,618.0,118.0
264,#2,batman,17tIx_sCkr,2029.0,1229.0
264,#10,DPolkPN,IaIW3olpE5,2470.0,470.0
264,#1,kyle,RrKc0G7X9h,825.0,75.0
265,#9,Dinofeet,WDkEzb0PKB,2001.0,-1749.0
265,#7,Ivey,K754ovZBPt,800.0,0.0
265,#5,notj,XeSXhCfPVo,557.0,-2443.0
265,#4,Solstice,VE6CjkevP7,1932.0,-1068.0
265,#3,kuwupt,y91-_Z5Cgn,618.0,118.0
265,#2,batman,17tIx_sCkr,2029.0,1229.0
265,#10,DPolkPN,IaIW3olpE5,2470.0,470.0
265,#1,kyle,RrKc0G7X9h,825.0,75.0
266,#9,Dinofeet,WDkEzb0PKB,2001.0,-1749.0
266,#7,Ivey,K754ovZBPt,710.0,-90.0
266,#5,notj,XeSXhCfPVo,555.0,-2445.0
266,#4,Solstice,VE6CjkevP7,2024.0,-976.0
266,#3,kuwupt,y91-_Z5Cgn,618.0,118.0
266,#2,batman,17tIx_sCkr,2029.0,1229.0
266,#10,DPolkPN,IaIW3olpE5,2470.0,470.0
266,#1,kyle,RrKc0G7X9h,825.0,75.0
267,#9,Dinofeet,WDkEzb0PKB,1996.0,-1754.0
267,#7,Ivey,K754ovZBPt,708.0,-92.0
267,#5,notj,XeSXhCfPVo,555.0,-2445.0
267,#4,Solstice,VE6CjkevP7,2024.0,-976.0
267,#3,kuwupt,y91-_Z5Cgn,553.0,53.0
267,#2,batman,17tIx_sCkr,2029.0,1229.0
267,#10,DPolkPN,IaIW3olpE5,2542.0,542.0
267,#1,kyle,RrKc0G7X9h,825.0,75.0
268,#9,Dinofeet,WDkEzb0PKB,1981.0,-1769.0
268,#7,Ivey,K754ovZBPt,708.0,-92.0
268,#5,notj,XeSXhCfPVo,518.0,-2482.0
268,#4,Solstice,VE6CjkevP7,2024.0,-976.0
268,#3,kuwupt,y91-_Z5Cgn,553.0,53.0
268,#2,batman,17tIx_sCkr,2029.0,1229.0
268,#10,DPolkPN,IaIW3olpE5,2594.0,594.0
268,#1,kyle,RrKc0G7X9h,825.0,75.0
269,#9,Dinofeet,WDkEzb0PKB,1981.0,-1769.0
269,#7,Ivey,K754ovZBPt,708.0,-92.0
269,#5,notj,XeSXhCfPVo,525.0,-2475.0
269,#4,Solstice,VE6CjkevP7,2024.0,-976.0
269,#3,kuwupt,y91-_Z5Cgn,553.0,53.0
269,#2,batman,17tIx_sCkr,2029.0,1229.0
269,#10,DPolkPN,IaIW3olpE5,2592.0,592.0
269,#1,kyle,RrKc0G7X9h,820.0,70.0
270,#9,Dinofeet,WDkEzb0PKB,1981.0,-1769.0
270,#7,Ivey,K754ovZBPt,708.0,-92.0
270,#5,notj,XeSXhCfPVo,542.0,-2458.0
270,#4,Solstice,VE6CjkevP7,2024.0,-976.0
270,#3,kuwupt,y91-_Z5Cgn,553.0,53.0
270,#2,batman,17tIx_sCkr,2014.0,1214.0
270,#10,DPolkPN,IaIW3olpE5,2592.0,592.0
270,#1,kyle,RrKc0G7X9h,818.0,68.0
271,#9,Dinofeet,WDkEzb0PKB,1981.0,-1769.0
271,#7,Ivey,K754ovZBPt,708.0,-92.0
271,#5,notj,XeSXhCfPVo,542.0,-2458.0
271,#4,Solstice,VE6CjkevP7,2124.0,-876.0
271,#3,kuwupt,y91-_Z5Cgn,463.0,-37.0
271,#2,batman,17tIx_sCkr,2004.0,1204.0
271,#10,DPolkPN,IaIW3olpE5,2592.0,592.0
271,#1,kyle,RrKc0G7X9h,818.0,68.0
272,#9,Dinofeet,WDkEzb0PKB,1970.0,-1780.0
272,#7,Ivey,K754ovZBPt,708.0,-92.0
272,#5,notj,XeSXhCfPVo,542.0,-2458.0
272,#4,Solstice,VE6CjkevP7,2119.0,-881.0
272,#3,kuwupt,y91-_Z5Cgn,461.0,-39.0
272,#2,batman,17tIx_sCkr,2004.0,1204.0
272,#10,DPolkPN,IaIW3olpE5,2592.0,592.0
272,#1,kyle,RrKc0G7X9h,836.0,86.0
273,#9,Dinofeet,WDkEzb0PKB,2122.0,-1628.0
273,#7,Ivey,K754ovZBPt,693.0,-107.0
273,#5,notj,XeSXhCfPVo,522.0,-2478.0
273,#4,Solstice,VE6CjkevP7,2102.0,-898.0
273,#3,kuwupt,y91-_Z5Cgn,446.0,-54.0
273,#2,batman,17tIx_sCkr,1989.0,1189.0
273,#10,DPolkPN,IaIW3olpE5,2537.0,537.0
273,#1,kyle,RrKc0G7X9h,821.0,71.0
274,#9,Dinofeet,WDkEzb0PKB,2107.0,-1643.0
274,#7,Ivey,K754ovZBPt,668.0,-132.0
274,#5,notj,XeSXhCfPVo,505.0,-2495.0
274,#4,Solstice,VE6CjkevP7,2087.0,-913.0
274,#3,kuwupt,y91-_Z5Cgn,431.0,-69.0
274,#2,batman,17tIx_sCkr,2106.0,1306.0
274,#10,DPolkPN,IaIW3olpE5,2522.0,522.0
274,#1,kyle,RrKc0G7X9h,806.0,56.0
275,#9,Dinofeet,WDkEzb0PKB,2107.0,-1718.0
275,#7,Ivey,K754ovZBPt,668.0,-207.0
275,#5,notj,XeSXhCfPVo,505.0,-2570.0
275,#4,Solstice,VE6CjkevP7,2087.0,-388.0
275,#3,kuwupt,y91-_Z5Cgn,431.0,-144.0
275,#2,batman,17tIx_sCkr,2106.0,1231.0
275,#10,DPolkPN,IaIW3olpE5,2522.0,375.0
275,#1,kyle,RrKc0G7X9h,806.0,-19.0
276,#9,Dinofeet,WDkEzb0PKB,2092.0,-1733.0
276,#7,Ivey,K754ovZBPt,653.0,-222.0
276,#5,notj,XeSXhCfPVo,490.0,-2585.0
276,#4,Solstice,VE6CjkevP7,2072.0,-403.0
276,#3,kuwupt,y91-_Z5Cgn,596.0,21.0
276,#2,batman,17tIx_sCkr,2031.0,1156.0
276,#10,DPolkPN,IaIW3olpE5,2507.0,360.0
276,#1,kyle,RrKc0G7X9h,791.0,-34.0
277,#9,Dinofeet,WDkEzb0PKB,2017.0,-1808.0
277,#7,Ivey,K754ovZBPt,638.0,-237.0
277,#5,notj,XeSXhCfPVo,475.0,-2600.0
277,#4,Solstice,VE6CjkevP7,2057.0,-418.0
277,#3,kuwupt,y91-_Z5Cgn,581.0,6.0
277,#2,batman,17tIx_sCkr,2016.0,1141.0
277,#10,DPolkPN,IaIW3olpE5,2672.0,525.0
277,#1,kyle,RrKc0G7X9h,776.0,-49.0
278,#9,Dinofeet,WDkEzb0PKB,2002.0,-1823.0
278,#7,Ivey,K754ovZBPt,623.0,-252.0
278,#5,notj,XeSXhCfPVo,40.0,-3035.0
278,#4,Solstice,VE6CjkevP7,2042.0,-433.0
278,#3,kuwupt,y91-_Z5Cgn,566.0,-9.0
278,#2,batman,17tIx_sCkr,2541.0,1666.0
278,#10,DPolkPN,IaIW3olpE5,2657.0,510.0
278,#1,kyle,RrKc0G7X9h,761.0,-64.0
279,#9,Dinofeet,WDkEzb0PKB,2059.0,-1766.0
279,#7,Ivey,K754ovZBPt,608.0,-267.0
279,#5,notj,XeSXhCfPVo,98.0,-2977.0
279,#4,Solstice,VE6CjkevP7,2027.0,-448.0
279,#3,kuwupt,y91-_Z5Cgn,551.0,-24.0
279,#2,batman,17tIx_sCkr,2526.0,1651.0
279,#10,DPolkPN,IaIW3olpE5,2617.0,470.0
279,#1,kyle,RrKc0G7X9h,746.0,-79.0
280,#9,Dinofeet,WDkEzb0PKB,2044.0,-1781.0
280,#7,Ivey,K754ovZBPt,653.0,-222.0
280,#5,notj,XeSXhCfPVo,83.0,-2992.0
280,#4,Solstice,VE6CjkevP7,2012.0,-463.0
280,#3,kuwupt,y91-_Z5Cgn,536.0,-39.0
280,#2,batman,17tIx_sCkr,2511.0,1636.0
280,#10,DPolkPN,IaIW3olpE5,2662.0,515.0
280,#1,kyle,RrKc0G7X9h,731.0,-94.0
281,#9,Dinofeet,WDkEzb0PKB,1961.0,-1864.0
281,#7,Ivey,K754ovZBPt,638.0,-237.0
281,#5,notj,XeSXhCfPVo,162.0,-2913.0
281,#4,Solstice,VE6CjkevP7,1997.0,-478.0
281,#3,kuwupt,y91-_Z5Cgn,615.0,40.0
281,#2,batman,17tIx_sCkr,2496.0,1621.0
281,#10,DPolkPN,IaIW3olpE5,2647.0,500.0
281,#1,kyle,RrKc0G7X9h,716.0,-109.0
282,#9,Dinofeet,WDkEzb0PKB,1946.0,-1879.0
282,#7,Ivey,K754ovZBPt,23.0,-852.0
282,#5,notj,XeSXhCfPVo,147.0,-2928.0
282,#4,Solstice,VE6CjkevP7,1982.0,-493.0
282,#3,kuwupt,y91-_Z5Cgn,1320.0,745.0
282,#2,batman,17tIx_sCkr,2481.0,1606.0
282,#10,DPolkPN,IaIW3olpE5,2632.0,485.0
282,#1,kyle,RrKc0G7X9h,701.0,-124.0
282,-1,Ivey,K754ovZBPt,0.0,-875.0
283,#9,Dinofeet,WDkEzb0PKB,2059.0,-1766.0
283,#5,notj,XeSXhCfPVo,132.0,-2943.0
283,#4,Solstice,VE6CjkevP7,1967.0,-508.0
283,#3,kuwupt,y91-_Z5Cgn,1305.0,730.0
283,#2,batman,17tIx_sCkr,2466.0,1591.0
283,#10,DPolkPN,IaIW3olpE5,2617.0,470.0
283,#1,kyle,RrKc0G7X9h,686.0,-139.0
284,#9,Dinofeet,WDkEzb0PKB,2042.0,-1783.0
284,#5,notj,XeSXhCfPVo,132.0,-2943.0
284,#4,Solstice,VE6CjkevP7,1984.0,-491.0
284,#3,kuwupt,y91-_Z5Cgn,1305.0,730.0
284,#2,batman,17tIx_sCkr,2466.0,1591.0
284,#10,DPolkPN,IaIW3olpE5,2617.0,470.0
284,#1,kyle,RrKc0G7X9h,686.0,-139.0
285,#9,Dinofeet,WDkEzb0PKB,2040.0,-1785.0
285,#7,Ivey,K754ovZBPt,800.0,-875.0
285,#5,notj,XeSXhCfPVo,132.0,-2943.0
285,#4,Solstice,VE6CjkevP7,1984.0,-491.0
285,#3,kuwupt,y91-_Z5Cgn,1305.0,730.0
285,#2,batman,17tIx_sCkr,2489.0,1614.0
285,#10,DPolkPN,IaIW3olpE5,2596.0,449.0
285,#1,kyle,RrKc0G7X9h,686.0,-139.0
286,#9,Dinofeet,WDkEzb0PKB,2040.0,-1785.0
286,#7,Ivey,K754ovZBPt,800.0,-875.0
286,#5,notj,XeSXhCfPVo,132.0,-2943.0
286,#4,Solstice,VE6CjkevP7,1984.0,-491.0
286,#3,kuwupt,y91-_Z5Cgn,1305.0,730.0
286,#2,batman,17tIx_sCkr,2489.0,1614.0
286,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
286,#1,kyle,RrKc0G7X9h,688.0,-137.0
287,#9,Dinofeet,WDkEzb0PKB,1905.0,-1920.0
287,#7,Ivey,K754ovZBPt,800.0,-875.0
287,#5,notj,XeSXhCfPVo,132.0,-2943.0
287,#4,Solstice,VE6CjkevP7,1984.0,-491.0
287,#3,kuwupt,y91-_Z5Cgn,1305.0,730.0
287,#2,batman,17tIx_sCkr,2484.0,1609.0
287,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
287,#1,kyle,RrKc0G7X9h,828.0,3.0
288,#9,Dinofeet,WDkEzb0PKB,1936.0,-1889.0
288,#7,Ivey,K754ovZBPt,800.0,-875.0
288,#5,notj,XeSXhCfPVo,132.0,-2943.0
288,#4,Solstice,VE6CjkevP7,1984.0,-491.0
288,#3,kuwupt,y91-_Z5Cgn,1276.0,701.0
288,#2,batman,17tIx_sCkr,2482.0,1607.0
288,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
288,#1,kyle,RrKc0G7X9h,828.0,3.0
288,-1,notj,XeSXhCfPVo,132.0,-2943.0
289,#9,Dinofeet,WDkEzb0PKB,1861.0,-1964.0
289,#7,Ivey,K754ovZBPt,800.0,-875.0
289,#4,Solstice,VE6CjkevP7,1973.0,-502.0
289,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
289,#2,batman,17tIx_sCkr,2482.0,1607.0
289,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
289,#1,kyle,RrKc0G7X9h,828.0,3.0
290,#9,Dinofeet,WDkEzb0PKB,1861.0,-1964.0
290,#7,Ivey,K754ovZBPt,795.0,-880.0
290,#4,Solstice,VE6CjkevP7,1971.0,-504.0
290,#3,kuwupt,y91-_Z5Cgn,1369.0,794.0
290,#2,batman,17tIx_sCkr,2482.0,1607.0
290,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
290,#1,kyle,RrKc0G7X9h,828.0,3.0
291,#9,Dinofeet,WDkEzb0PKB,1856.0,-1969.0
291,#7,Ivey,K754ovZBPt,793.0,-882.0
291,#4,Solstice,VE6CjkevP7,1971.0,-504.0
291,#3,kuwupt,y91-_Z5Cgn,1369.0,794.0
291,#2,batman,17tIx_sCkr,2489.0,1614.0
291,#10,DPolkPN,IaIW3olpE5,2594.0,447.0
291,#1,kyle,RrKc0G7X9h,828.0,3.0
291,-1,Dinofeet,WDkEzb0PKB,1854.0,-1971.0
292,#7,Ivey,K754ovZBPt,783.0,-892.0
292,#5,ebn,PQzZOm4ms5,750.0,0.0
292,#4,Solstice,VE6CjkevP7,1971.0,-504.0
292,#3,kuwupt,y91-_Z5Cgn,1369.0,794.0
292,#2,batman,17tIx_sCkr,2506.0,1631.0
292,#10,DPolkPN,IaIW3olpE5,2589.0,442.0
292,#1,kyle,RrKc0G7X9h,828.0,3.0
293,#7,Ivey,K754ovZBPt,783.0,-892.0
293,#5,ebn,PQzZOm4ms5,750.0,0.0
293,#4,Solstice,VE6CjkevP7,1971.0,-504.0
