hand_count,Position,player_nickname,player_id,Stack,Profit
293,#3,kuwupt,y91-_Z5Cgn,1369.0,794.0
293,#2,batman,17tIx_sCkr,2526.0,1651.0
293,#10,DPolkPN,IaIW3olpE5,2579.0,432.0
293,#1,kyle,RrKc0G7X9h,818.0,-7.0
293,-1,ebn,PQzZOm4ms5,750.0,0.0
294,#7,Ivey,K754ovZBPt,783.0,-892.0
294,#4,Solstice,VE6CjkevP7,1954.0,-521.0
294,#3,kuwupt,y91-_Z5Cgn,1369.0,794.0
294,#2,batman,17tIx_sCkr,2545.0,1670.0
294,#10,DPolkPN,IaIW3olpE5,2579.0,432.0
294,#1,kyle,RrKc0G7X9h,816.0,-9.0
295,#7,Ivey,K754ovZBPt,668.0,-1007.0
295,#5,ebnn,82niKM9BBl,750.0,0.0
295,#4,Solstice,VE6CjkevP7,2076.0,-399.0
295,#3,kuwupt,y91-_Z5Cgn,1364.0,789.0
295,#2,batman,17tIx_sCkr,2543.0,1668.0
295,#10,DPolkPN,IaIW3olpE5,2579.0,432.0
295,#1,kyle,RrKc0G7X9h,816.0,-9.0
296,#7,Ivey,K754ovZBPt,668.0,-1007.0
296,#5,ebnn,82niKM9BBl,750.0,0.0
296,#4,Solstice,VE6CjkevP7,2085.0,-390.0
296,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
296,#2,batman,17tIx_sCkr,2543.0,1668.0
296,#10,DPolkPN,IaIW3olpE5,2564.0,417.0
296,#1,kyle,RrKc0G7X9h,824.0,-1.0
297,#7,Ivey,K754ovZBPt,668.0,-1007.0
297,#5,ebnn,82niKM9BBl,752.0,2.0
297,#4,Solstice,VE6CjkevP7,2083.0,-392.0
297,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
297,#2,batman,17tIx_sCkr,2543.0,1668.0
297,#10,DPolkPN,IaIW3olpE5,2564.0,417.0
297,#1,kyle,RrKc0G7X9h,824.0,-1.0
298,#7,Ivey,K754ovZBPt,663.0,-1012.0
298,#5,ebnn,82niKM9BBl,750.0,0.0
298,#4,Solstice,VE6CjkevP7,2083.0,-392.0
298,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
298,#2,batman,17tIx_sCkr,2550.0,1675.0
298,#10,DPolkPN,IaIW3olpE5,2564.0,417.0
298,#1,kyle,RrKc0G7X9h,824.0,-1.0
299,#7,Ivey,K754ovZBPt,683.0,-992.0
299,#5,ebnn,82niKM9BBl,750.0,0.0
299,#4,Solstice,VE6CjkevP7,2083.0,-392.0
299,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
299,#2,batman,17tIx_sCkr,2550.0,1675.0
299,#10,DPolkPN,IaIW3olpE5,2559.0,412.0
299,#1,kyle,RrKc0G7X9h,809.0,-16.0
300,#7,Ivey,K754ovZBPt,683.0,-992.0
300,#5,ebnn,82niKM9BBl,750.0,0.0
300,#4,Solstice,VE6CjkevP7,2083.0,-392.0
300,#3,kuwupt,y91-_Z5Cgn,1362.0,787.0
300,#2,batman,17tIx_sCkr,2550.0,1675.0
300,#10,DPolkPN,IaIW3olpE5,2557.0,410.0
300,#1,kyle,RrKc0G7X9h,811.0,-14.0
300,-1,kuwupt,y91-_Z5Cgn,1362.0,787.0
300,-1,kuwupt,y91-_Z5Cgn,1362.0,787.0
301,#7,Ivey,K754ovZBPt,648.0,-1027.0
301,#5,ebnn,82niKM9BBl,750.0,0.0
301,#4,Solstice,VE6CjkevP7,2073.0,-402.0
301,#2,batman,17tIx_sCkr,2545.0,1670.0
301,#10,DPolkPN,IaIW3olpE5,2557.0,410.0
301,#1,kyle,RrKc0G7X9h,861.0,36.0
302,#7,Ivey,K754ovZBPt,648.0,-1027.0
302,#5,ebnn,82niKM9BBl,750.0,0.0
302,#4,Solstice,VE6CjkevP7,2075.0,-400.0
302,#2,batman,17tIx_sCkr,2543.0,1668.0
302,#10,DPolkPN,IaIW3olpE5,2557.0,410.0
302,#1,kyle,RrKc0G7X9h,861.0,36.0
303,#7,Ivey,K754ovZBPt,648.0,-1027.0
303,#5,ebnn,82niKM9BBl,745.0,-5.0
303,#4,Solstice,VE6CjkevP7,2073.0,-402.0
303,#2,batman,17tIx_sCkr,2493.0,1618.0
303,#10,DPolkPN,IaIW3olpE5,2614.0,467.0
303,#1,kyle,RrKc0G7X9h,861.0,36.0
304,#9,Dinofeet,WDkEzb0PKB,1854.0,-1971.0
304,#7,Ivey,K754ovZBPt,643.0,-1032.0
304,#5,ebnn,82niKM9BBl,743.0,-7.0
304,#4,Solstice,VE6CjkevP7,2073.0,-402.0
304,#2,batman,17tIx_sCkr,2500.0,1625.0
304,#10,DPolkPN,IaIW3olpE5,2614.0,467.0
304,#1,kyle,RrKc0G7X9h,861.0,36.0
305,#9,Dinofeet,WDkEzb0PKB,1874.0,-1951.0
305,#7,Ivey,K754ovZBPt,641.0,-1034.0
305,#5,ebnn,82niKM9BBl,743.0,-7.0
305,#4,Solstice,VE6CjkevP7,2055.0,-420.0
305,#2,batman,17tIx_sCkr,2500.0,1625.0
305,#10,DPolkPN,IaIW3olpE5,2614.0,467.0
305,#1,kyle,RrKc0G7X9h,861.0,36.0
306,#9,Dinofeet,WDkEzb0PKB,1872.0,-1953.0
306,#7,Ivey,K754ovZBPt,648.0,-1027.0
306,#5,ebnn,82niKM9BBl,743.0,-7.0
306,#4,Solstice,VE6CjkevP7,2055.0,-420.0
306,#2,batman,17tIx_sCkr,2500.0,1625.0
306,#10,DPolkPN,IaIW3olpE5,2609.0,462.0
306,#1,kyle,RrKc0G7X9h,861.0,36.0
307,#9,Dinofeet,WDkEzb0PKB,1872.0,-1953.0
307,#7,Ivey,K754ovZBPt,648.0,-1027.0
307,#5,ebnn,82niKM9BBl,743.0,-7.0
307,#4,Solstice,VE6CjkevP7,2055.0,-420.0
307,#2,batman,17tIx_sCkr,2657.0,1782.0
307,#10,DPolkPN,IaIW3olpE5,2457.0,310.0
307,#1,kyle,RrKc0G7X9h,856.0,31.0
308,#9,Dinofeet,WDkEzb0PKB,1859.0,-1966.0
308,#7,Ivey,K754ovZBPt,743.0,-932.0
308,#5,ebnn,82niKM9BBl,743.0,-7.0
308,#4,Solstice,VE6CjkevP7,2055.0,-420.0
308,#2,batman,17tIx_sCkr,2652.0,1777.0
308,#10,DPolkPN,IaIW3olpE5,2382.0,235.0
308,#1,kyle,RrKc0G7X9h,854.0,29.0
308,-1,kyle,RrKc0G7X9h,854.0,29.0
309,#9,Dinofeet,WDkEzb0PKB,1939.0,-1886.0
309,#7,Ivey,K754ovZBPt,743.0,-932.0
309,#5,ebnn,82niKM9BBl,670.0,-80.0
309,#4,Solstice,VE6CjkevP7,2050.0,-425.0
309,#2,batman,17tIx_sCkr,2650.0,1775.0
309,#10,DPolkPN,IaIW3olpE5,2382.0,235.0
310,#9,Dinofeet,WDkEzb0PKB,1939.0,-1886.0
310,#7,Ivey,K754ovZBPt,743.0,-932.0
310,#5,ebnn,82niKM9BBl,665.0,-85.0
310,#4,Solstice,VE6CjkevP7,2048.0,-427.0
310,#2,batman,17tIx_sCkr,2547.0,1672.0
310,#10,DPolkPN,IaIW3olpE5,2492.0,345.0
311,#9,Dinofeet,WDkEzb0PKB,1939.0,-1886.0
311,#7,Ivey,K754ovZBPt,755.0,-920.0
311,#5,ebnn,82niKM9BBl,663.0,-87.0
311,#4,Solstice,VE6CjkevP7,2038.0,-437.0
311,#2,batman,17tIx_sCkr,2547.0,1672.0
311,#10,DPolkPN,IaIW3olpE5,2492.0,345.0
312,#9,Dinofeet,WDkEzb0PKB,1934.0,-1891.0
312,#7,Ivey,K754ovZBPt,760.0,-915.0
312,#5,ebnn,82niKM9BBl,663.0,-87.0
312,#4,Solstice,VE6CjkevP7,2038.0,-437.0
312,#3,AM,aIHzyAxYDy,500.0,0.0
312,#2,batman,17tIx_sCkr,2547.0,1672.0
312,#10,DPolkPN,IaIW3olpE5,2492.0,345.0
313,#9,Dinofeet,WDkEzb0PKB,1932.0,-1893.0
313,#7,Ivey,K754ovZBPt,1121.0,-554.0
313,#5,ebnn,82niKM9BBl,663.0,-87.0
313,#4,Solstice,VE6CjkevP7,2038.0,-437.0
313,#3,AM,aIHzyAxYDy,500.0,0.0
313,#2,batman,17tIx_sCkr,2547.0,1672.0
313,#10,DPolkPN,IaIW3olpE5,2133.0,-14.0
314,#9,Dinofeet,WDkEzb0PKB,1932.0,-1893.0
314,#7,Ivey,K754ovZBPt,1121.0,-554.0
314,#5,ebnn,82niKM9BBl,648.0,-102.0
314,#4,Solstice,VE6CjkevP7,2038.0,-437.0
314,#3,AM,aIHzyAxYDy,532.0,32.0
314,#2,batman,17tIx_sCkr,2532.0,1657.0
314,#10,DPolkPN,IaIW3olpE5,2131.0,-16.0
315,#9,Dinofeet,WDkEzb0PKB,1932.0,-1893.0
315,#7,Ivey,K754ovZBPt,1121.0,-554.0
315,#5,ebnn,82niKM9BBl,648.0,-102.0
315,#4,Solstice,VE6CjkevP7,1998.0,-477.0
315,#3,AM,aIHzyAxYDy,522.0,22.0
315,#2,batman,17tIx_sCkr,2582.0,1707.0
315,#10,DPolkPN,IaIW3olpE5,2131.0,-16.0
316,#9,Dinofeet,WDkEzb0PKB,1932.0,-1893.0
316,#7,Ivey,K754ovZBPt,1121.0,-554.0
316,#5,ebnn,82niKM9BBl,648.0,-102.0
316,#4,Solstice,VE6CjkevP7,2041.0,-434.0
316,#3,AM,aIHzyAxYDy,520.0,20.0
316,#2,batman,17tIx_sCkr,2541.0,1666.0
316,#10,DPolkPN,IaIW3olpE5,2131.0,-16.0
317,#9,Dinofeet,WDkEzb0PKB,1848.0,-1977.0
317,#7,Ivey,K754ovZBPt,1221.0,-454.0
317,#5,ebnn,82niKM9BBl,634.0,-116.0
317,#4,Solstice,VE6CjkevP7,2039.0,-436.0
317,#3,AM,aIHzyAxYDy,520.0,20.0
317,#2,batman,17tIx_sCkr,2541.0,1666.0
317,#10,DPolkPN,IaIW3olpE5,2131.0,-16.0
318,#9,Dinofeet,WDkEzb0PKB,1848.0,-1977.0
318,#7,Ivey,K754ovZBPt,1204.0,-471.0
318,#5,ebnn,82niKM9BBl,632.0,-118.0
318,#4,Solstice,VE6CjkevP7,2058.0,-417.0
318,#3,AM,aIHzyAxYDy,520.0,20.0
318,#2,batman,17tIx_sCkr,2541.0,1666.0
318,#10,DPolkPN,IaIW3olpE5,2131.0,-16.0
319,#9,Dinofeet,WDkEzb0PKB,1843.0,-1982.0
319,#7,Ivey,K754ovZBPt,1177.0,-498.0
319,#5,ebnn,82niKM9BBl,632.0,-118.0
319,#4,Solstice,VE6CjkevP7,2058.0,-417.0
319,#3,AM,aIHzyAxYDy,520.0,20.0
319,#2,batman,17tIx_sCkr,2541.0,1666.0
319,#10,DPolkPN,IaIW3olpE5,2163.0,16.0
320,#9,Dinofeet,WDkEzb0PKB,1858.0,-1967.0
320,#7,Ivey,K754ovZBPt,1177.0,-498.0
320,#5,ebnn,82niKM9BBl,632.0,-118.0
320,#4,Solstice,VE6CjkevP7,2048.0,-427.0
320,#3,AM,aIHzyAxYDy,520.0,20.0
320,#2,batman,17tIx_sCkr,2541.0,1666.0
320,#10,DPolkPN,IaIW3olpE5,2158.0,11.0
321,#9,Dinofeet,WDkEzb0PKB,1858.0,-1967.0
321,#7,Ivey,K754ovZBPt,972.0,-703.0
321,#5,ebnn,82niKM9BBl,632.0,-118.0
321,#4,Solstice,VE6CjkevP7,2048.0,-427.0
321,#3,AM,aIHzyAxYDy,732.0,232.0
321,#2,batman,17tIx_sCkr,2536.0,1661.0
321,#10,DPolkPN,IaIW3olpE5,2156.0,9.0
322,#9,Dinofeet,WDkEzb0PKB,1963.0,-1862.0
322,#7,Ivey,K754ovZBPt,972.0,-703.0
322,#5,ebnn,82niKM9BBl,534.0,-216.0
322,#4,Solstice,VE6CjkevP7,2048.0,-427.0
322,#3,AM,aIHzyAxYDy,727.0,227.0
322,#2,batman,17tIx_sCkr,2534.0,1659.0
322,#10,DPolkPN,IaIW3olpE5,2156.0,9.0
323,#9,Dinofeet,WDkEzb0PKB,1948.0,-1877.0
323,#7,Ivey,K754ovZBPt,957.0,-718.0
323,#5,ebnn,82niKM9BBl,519.0,-231.0
323,#4,Solstice,VE6CjkevP7,2028.0,-447.0
323,#3,AM,aIHzyAxYDy,924.0,424.0
323,#2,batman,17tIx_sCkr,2519.0,1644.0
323,#10,DPolkPN,IaIW3olpE5,2039.0,-108.0
323,-1,ebnn,82niKM9BBl,0.0,-750.0
324,#9,Dinofeet,WDkEzb0PKB,1948.0,-1877.0
324,#7,Ivey,K754ovZBPt,1478.0,-197.0
324,#4,Solstice,VE6CjkevP7,2026.0,-449.0
324,#3,AM,aIHzyAxYDy,924.0,424.0
324,#2,batman,17tIx_sCkr,2519.0,1644.0
324,#10,DPolkPN,IaIW3olpE5,2039.0,-108.0
324,-1,DPolkPN,IaIW3olpE5,2039.0,-108.0
325,#9,Dinofeet,WDkEzb0PKB,1923.0,-1902.0
325,#7,Ivey,K754ovZBPt,1503.0,-172.0
325,#4,Solstice,VE6CjkevP7,2026.0,-449.0
325,#3,AM,aIHzyAxYDy,924.0,424.0
325,#2,batman,17tIx_sCkr,2519.0,1644.0
325,-1,batman,17tIx_sCkr,2519.0,1644.0
326,#9,Dinofeet,WDkEzb0PKB,1925.0,-1900.0
326,#7,Ivey,K754ovZBPt,1501.0,-174.0
326,#5,ebnn,82niKM9BBl,750.0,-750.0
326,#4,Solstice,VE6CjkevP7,2026.0,-449.0
326,#3,AM,aIHzyAxYDy,924.0,424.0
327,#9,Dinofeet,WDkEzb0PKB,1910.0,-1915.0
327,#7,Ivey,K754ovZBPt,1486.0,-189.0
327,#5,ebnn,82niKM9BBl,750.0,-750.0
327,#4,Solstice,VE6CjkevP7,2026.0,-449.0
327,#3,AM,aIHzyAxYDy,954.0,454.0
328,#9,Dinofeet,WDkEzb0PKB,1910.0,-1915.0
328,#7,Ivey,K754ovZBPt,1486.0,-189.0
328,#5,ebnn,82niKM9BBl,750.0,-750.0
328,#4,Solstice,VE6CjkevP7,2021.0,-454.0
328,#3,AM,aIHzyAxYDy,959.0,459.0
329,#9,Dinofeet,WDkEzb0PKB,1917.0,-1908.0
329,#7,Ivey,K754ovZBPt,1486.0,-189.0
329,#5,ebnn,82niKM9BBl,745.0,-755.0
329,#4,Solstice,VE6CjkevP7,2019.0,-456.0
329,#3,AM,aIHzyAxYDy,959.0,459.0
330,#9,Dinofeet,WDkEzb0PKB,1917.0,-1908.0
330,#7,Ivey,K754ovZBPt,1481.0,-194.0
330,#5,ebnn,82niKM9BBl,750.0,-750.0
330,#4,Solstice,VE6CjkevP7,2019.0,-456.0
330,#3,AM,aIHzyAxYDy,959.0,459.0
331,#9,Dinofeet,WDkEzb0PKB,1912.0,-1913.0
331,#7,Ivey,K754ovZBPt,1479.0,-196.0
331,#5,ebnn,82niKM9BBl,750.0,-750.0
331,#4,Solstice,VE6CjkevP7,2019.0,-456.0
331,#3,AM,aIHzyAxYDy,966.0,466.0
332,#9,Dinofeet,WDkEzb0PKB,1910.0,-1915.0
332,#7,Ivey,K754ovZBPt,1479.0,-196.0
332,#5,ebnn,82niKM9BBl,697.0,-803.0
332,#4,Solstice,VE6CjkevP7,2019.0,-456.0
332,#3,AM,aIHzyAxYDy,1021.0,521.0
333,#9,Dinofeet,WDkEzb0PKB,1910.0,-1915.0
333,#7,Ivey,K754ovZBPt,1479.0,-196.0
333,#5,ebnn,82niKM9BBl,697.0,-803.0
333,#4,Solstice,VE6CjkevP7,2069.0,-406.0
333,#3,AM,aIHzyAxYDy,971.0,471.0
334,#9,Dinofeet,WDkEzb0PKB,1910.0,-1915.0
334,#7,Ivey,K754ovZBPt,1467.0,-208.0
334,#5,ebnn,82niKM9BBl,692.0,-808.0
334,#4,Solstice,VE6CjkevP7,2086.0,-389.0
334,#3,AM,aIHzyAxYDy,971.0,471.0
335,#9,Dinofeet,WDkEzb0PKB,1895.0,-1930.0
335,#7,Ivey,K754ovZBPt,1447.0,-228.0
335,#5,ebnn,82niKM9BBl,625.0,-875.0
335,#4,Solstice,VE6CjkevP7,2071.0,-404.0
335,#3,AM,aIHzyAxYDy,1088.0,588.0
336,#9,Dinofeet,WDkEzb0PKB,1870.0,-1955.0
336,#7,Ivey,K754ovZBPt,1472.0,-203.0
336,#5,ebnn,82niKM9BBl,625.0,-875.0
336,#4,Solstice,VE6CjkevP7,2071.0,-404.0
336,#3,AM,aIHzyAxYDy,1088.0,588.0
337,#9,Dinofeet,WDkEzb0PKB,1868.0,-1957.0
337,#7,Ivey,K754ovZBPt,1457.0,-218.0
337,#5,ebnn,82niKM9BBl,625.0,-875.0
337,#4,Solstice,VE6CjkevP7,2071.0,-404.0
337,#3,AM,aIHzyAxYDy,1105.0,605.0
338,#9,Dinofeet,WDkEzb0PKB,1868.0,-1957.0
338,#7,Ivey,K754ovZBPt,1474.0,-201.0
338,#5,ebnn,82niKM9BBl,625.0,-875.0
338,#4,Solstice,VE6CjkevP7,2056.0,-419.0
338,#3,AM,aIHzyAxYDy,1103.0,603.0
339,#9,Dinofeet,WDkEzb0PKB,1868.0,-1957.0
339,#7,Ivey,K754ovZBPt,1474.0,-201.0
339,#5,ebnn,82niKM9BBl,620.0,-880.0
339,#4,Solstice,VE6CjkevP7,2054.0,-421.0
339,#3,AM,aIHzyAxYDy,1110.0,610.0
340,#9,Dinofeet,WDkEzb0PKB,1868.0,-1957.0
340,#7,Ivey,K754ovZBPt,1469.0,-206.0
340,#5,ebnn,82niKM9BBl,618.0,-882.0
340,#4,Solstice,VE6CjkevP7,2007.0,-468.0
340,#3,AM,aIHzyAxYDy,1164.0,664.0
341,#9,Dinofeet,WDkEzb0PKB,1863.0,-1962.0
341,#7,Ivey,K754ovZBPt,1467.0,-208.0
341,#5,ebnn,82niKM9BBl,625.0,-875.0
341,#4,Solstice,VE6CjkevP7,2007.0,-468.0
341,#3,AM,aIHzyAxYDy,1164.0,664.0
342,#9,Dinofeet,WDkEzb0PKB,1861.0,-1964.0
342,#7,Ivey,K754ovZBPt,1249.0,-426.0
342,#5,ebnn,82niKM9BBl,850.0,-650.0
342,#4,Solstice,VE6CjkevP7,2007.0,-468.0
342,#3,AM,aIHzyAxYDy,1159.0,659.0
343,#9,Dinofeet,WDkEzb0PKB,1882.0,-1943.0
343,#7,Ivey,K754ovZBPt,1235.0,-440.0
343,#5,ebnn,82niKM9BBl,850.0,-650.0
343,#4,Solstice,VE6CjkevP7,2002.0,-473.0
343,#3,AM,aIHzyAxYDy,1157.0,657.0
343,-1,ebnn,82niKM9BBl,865.0,-635.0
344,#9,Dinofeet,WDkEzb0PKB,1882.0,-1943.0
344,#7,Ivey,K754ovZBPt,1235.0,-440.0
344,#4,Solstice,VE6CjkevP7,1987.0,-488.0
344,#3,AM,aIHzyAxYDy,1157.0,657.0
345,#9,Dinofeet,WDkEzb0PKB,1882.0,-1943.0
345,#7,Ivey,K754ovZBPt,1235.0,-440.0
345,#4,Solstice,VE6CjkevP7,1987.0,-488.0
345,#3,AM,aIHzyAxYDy,1157.0,657.0
345,-1,Solstice,VE6CjkevP7,1987.0,-488.0
346,#9,Dinofeet,WDkEzb0PKB,1932.0,-1893.0
346,#7,Ivey,K754ovZBPt,1185.0,-490.0
346,#3,AM,aIHzyAxYDy,1157.0,657.0
347,#9,Dinofeet,WDkEzb0PKB,1872.0,-1953.0
347,#7,Ivey,K754ovZBPt,1250.0,-425.0
347,#3,AM,aIHzyAxYDy,1152.0,652.0
348,#9,Dinofeet,WDkEzb0PKB,1978.0,-1847.0
348,#7,Ivey,K754ovZBPt,1146.0,-529.0
348,#3,AM,aIHzyAxYDy,1150.0,650.0
349,#9,Dinofeet,WDkEzb0PKB,1958.0,-1867.0
349,#7,Ivey,K754ovZBPt,1116.0,-559.0
349,#3,AM,aIHzyAxYDy,1200.0,700.0
350,#9,Dinofeet,WDkEzb0PKB,1956.0,-1869.0
350,#7,Ivey,K754ovZBPt,1123.0,-552.0
350,#3,AM,aIHzyAxYDy,1195.0,695.0
351,#9,Dinofeet,WDkEzb0PKB,2422.0,-1403.0
351,#7,Ivey,K754ovZBPt,659.0,-1016.0
351,#3,AM,aIHzyAxYDy,1193.0,693.0
351,-1,AM,aIHzyAxYDy,1193.0,693.0
352,#9,Dinofeet,WDkEzb0PKB,2496.0,-1329.0
352,#7,Ivey,K754ovZBPt,585.0,-1090.0
353,#9,Dinofeet,WDkEzb0PKB,2518.0,-1307.0
353,#7,Ivey,K754ovZBPt,563.0,-1112.0
354,#9,Dinofeet,WDkEzb0PKB,2506.0,-1319.0
354,#7,Ivey,K754ovZBPt,575.0,-1100.0
355,#9,Dinofeet,WDkEzb0PKB,2501.0,-1324.0
355,#7,Ivey,K754ovZBPt,580.0,-1095.0
356,#9,Dinofeet,WDkEzb0PKB,2661.0,-1164.0
356,#7,Ivey,K754ovZBPt,420.0,-1255.0
357,#9,Dinofeet,WDkEzb0PKB,2661.0,-1164.0
357,#7,Ivey,K754ovZBPt,420.0,-1255.0
358,#9,Dinofeet,WDkEzb0PKB,2673.0,-1152.0
358,#7,Ivey,K754ovZBPt,408.0,-1267.0
359,#9,Dinofeet,WDkEzb0PKB,2675.0,-1150.0
359,#7,Ivey,K754ovZBPt,406.0,-1269.0
360,#9,Dinofeet,WDkEzb0PKB,2673.0,-1152.0
360,#7,Ivey,K754ovZBPt,408.0,-1267.0
361,#9,Dinofeet,WDkEzb0PKB,2661.0,-1164.0
361,#7,Ivey,K754ovZBPt,420.0,-1255.0
362,#9,Dinofeet,WDkEzb0PKB,2731.0,-1094.0
362,#7,Ivey,K754ovZBPt,350.0,-1325.0
363,#9,Dinofeet,WDkEzb0PKB,2743.0,-1082.0
363,#7,Ivey,K754ovZBPt,338.0,-1337.0
364,#9,Dinofeet,WDkEzb0PKB,2733.0,-1092.0
364,#7,Ivey,K754ovZBPt,348.0,-1327.0
365,#9,Dinofeet,WDkEzb0PKB,2728.0,-1097.0
365,#7,Ivey,K754ovZBPt,353.0,-1322.0
366,#9,Dinofeet,WDkEzb0PKB,2726.0,-1099.0
366,#7,Ivey,K754ovZBPt,355.0,-1320.0
366,-1,Ivey,K754ovZBPt,0.0,-1675.0
